trade_date,ts_code,pre_close,open,high,low,close,change,pct_chg,vol,amount,adj_open,adj_high,adj_low,adj_close
20251106,511090.SH,120.149,120.0,120.1,119.576,119.645,-0.504,-0.4195,645678.56,7735987.242,120.0,120.1,119.576,119.645
20251107,511090.SH,119.645,119.778,119.83,119.5,119.67,0.025,0.0209,729305.52,8728223.912,119.778,119.83,119.5,119.67
20251110,511090.SH,119.67,119.468,119.87,119.455,119.671,0.001,0.0008,585624.92,7011893.662,119.468,119.87,119.455,119.671
20251111,511090.SH,119.671,119.708,119.905,119.683,119.795,0.124,0.1036,576211.74,6904540.751,119.708,119.905,119.683,119.795
20251112,511090.SH,119.795,119.835,120.06,119.713,119.897,0.102,0.0851,571390.0,6851201.422,119.835,120.06,119.713,119.897
20251113,511090.SH,119.897,119.82,119.966,119.621,119.624,-0.273,-0.2277,585320.48,7007590.152,119.82,119.966,119.621,119.624
20251114,511090.SH,119.624,119.763,119.823,119.601,119.784,0.16,0.1338,511501.79,6123612.969,119.763,119.823,119.601,119.784
20251117,511090.SH,119.784,119.78,120.108,119.778,119.944,0.16,0.1336,551123.81,6610650.735,119.78,120.108,119.778,119.944
20251118,511090.SH,119.944,119.999,120.05,119.764,119.9,-0.044,-0.0367,522511.52,6264284.507,119.999,120.05,119.764,119.9
20251119,511090.SH,119.9,119.884,119.884,119.486,119.496,-0.404,-0.3369,616552.0,7372879.67,119.884,119.884,119.486,119.496
